Rack,Date_Time,Device,State
MUW,2022-01-09 23:16:53,pH Pump,0
MUW,2022-01-09 23:20:01,Conductivity Pump,1
MUW,2022-01-09 23:20:33,pH Pump,1
MUW,2022-01-09 23:20:53,pH Pump,0
MUW,2022-01-09 23:23:01,Conductivity Pump,0
MUW,2022-01-09 23:24:33,pH Pump,1
MUW,2022-01-09 23:24:41,Conductivity Pump,1
MUW,2022-01-09 23:24:53,pH Pump,0
MUW,2022-01-09 23:27:41,Conductivity Pump,0
MUW,2022-01-09 23:28:33,pH Pump,1
MUW,2022-01-09 23:28:53,pH Pump,0
MUW,2022-01-09 23:29:21,Conductivity Pump,1
MUW,2022-01-09 23:32:21,Conductivity Pump,0
MUW,2022-01-09 23:32:33,pH Pump,1
MUW,2022-01-09 23:32:53,pH Pump,0
MUW,2022-01-09 23:34:01,Conductivity Pump,1
MUW,2022-01-09 23:36:33,pH Pump,1
MUW,2022-01-09 23:36:47,Conductivity Pump,0
MUW,2022-01-09 23:36:53,pH Pump,0
MUW,2022-01-09 23:40:33,pH Pump,1
MUW,2022-01-09 23:40:53,pH Pump,0
MUW,2022-01-09 23:44:33,pH Pump,1
MUW,2022-01-09 23:44:53,pH Pump,0
MUW,2022-01-09 23:51:12,Heat Ex Comp,1
MUW,2022-01-08 23:56:35,pH Pump,1
MUW,2022-01-08 23:56:55,pH Pump,0
MUW,2022-01-09 00:00:35,pH Pump,1
MUW,2022-01-09 00:00:54,pH Pump,0
MUW,2022-01-09 00:04:34,pH Pump,1
MUW,2022-01-09 00:04:55,pH Pump,0
MUW,2022-01-09 00:08:26,Conductivity Pump,1
MUW,2022-01-09 00:08:34,pH Pump,1
MUW,2022-01-09 00:08:55,pH Pump,0
MUW,2022-01-09 00:11:26,Conductivity Pump,0
MUW,2022-01-09 00:13:06,Conductivity Pump,1
MUW,2022-01-09 00:16:06,Conductivity Pump,0
MUW,2022-01-09 00:16:23,Heat Ex Comp,0
MUW,2022-01-09 00:17:46,Conductivity Pump,1
MUW,2022-01-09 00:20:33,Conductivity Pump,0
MUW,2022-01-09 00:42:23,Conductivity Pump,1
MUW,2022-01-09 00:44:33,Conductivity Pump,0
MUW,2022-01-09 00:46:13,Conductivity Pump,1
MUW,2022-01-09 00:49:13,Conductivity Pump,0
MUW,2022-01-09 00:50:53,Conductivity Pump,1
MUW,2022-01-09 00:53:53,Conductivity Pump,0
MUW,2022-01-09 00:54:11,Heat Ex Comp,1
MUW,2022-01-09 00:55:33,Conductivity Pump,1
MUW,2022-01-09 00:56:06,pH Pump,1
MUW,2022-01-09 00:56:26,pH Pump,0
MUW,2022-01-09 00:58:33,Conductivity Pump,0
MUW,2022-01-09 01:00:06,pH Pump,1
MUW,2022-01-09 01:00:13,Conductivity Pump,1
MUW,2022-01-09 01:00:26,pH Pump,0
MUW,2022-01-09 01:03:13,Conductivity Pump,0
MUW,2022-01-09 01:04:06,pH Pump,1
MUW,2022-01-09 01:04:26,pH Pump,0
MUW,2022-01-09 01:04:53,Conductivity Pump,1
MUW,2022-01-09 01:07:53,Conductivity Pump,0
MUW,2022-01-09 01:08:07,pH Pump,1
MUW,2022-01-09 01:08:26,pH Pump,0
MUW,2022-01-09 01:09:33,Conductivity Pump,1
MUW,2022-01-09 01:12:07,pH Pump,1
MUW,2022-01-09 01:12:26,pH Pump,0
MUW,2022-01-09 01:12:33,Conductivity Pump,0
MUW,2022-01-09 01:16:07,pH Pump,1
MUW,2022-01-09 01:16:26,pH Pump,0
MUW,2022-01-09 01:20:06,pH Pump,1
MUW,2022-01-09 01:20:26,pH Pump,0
MUW,2022-01-09 01:24:06,pH Pump,1
MUW,2022-01-09 01:24:26,pH Pump,0
MUW,2022-01-09 01:28:06,pH Pump,1
MUW,2022-01-09 01:28:27,pH Pump,0
MUW,2022-01-09 01:28:34,Conductivity Pump,1
MUW,2022-01-09 01:31:33,Conductivity Pump,0
MUW,2022-01-09 01:32:06,pH Pump,1
MUW,2022-01-09 01:32:26,pH Pump,0
MUW,2022-01-09 01:32:33,Conductivity Pump,1
MUW,2022-01-09 01:35:32,Conductivity Pump,0
MUW,2022-01-09 01:36:06,pH Pump,1
MUW,2022-01-09 01:36:26,pH Pump,0
MUW,2022-01-09 01:37:12,Conductivity Pump,1
MUW,2022-01-09 01:40:06,pH Pump,1
MUW,2022-01-09 01:40:12,Conductivity Pump,0
MUW,2022-01-09 01:40:26,pH Pump,0
MUW,2022-01-09 01:44:06,pH Pump,1
MUW,2022-01-09 01:44:26,pH Pump,0
MUW,2022-01-09 01:48:07,pH Pump,1
MUW,2022-01-09 01:48:26,pH Pump,0
MUW,2022-01-09 01:51:46,Heat Ex Comp,0
MUW,2022-01-09 01:52:06,pH Pump,1
MUW,2022-01-09 01:52:26,pH Pump,0
MUW,2022-01-09 01:58:48,Conductivity Pump,1
MUW,2022-01-09 02:01:47,Conductivity Pump,0
MUW,2022-01-09 02:02:56,Conductivity Pump,1
MUW,2022-01-09 02:05:56,Conductivity Pump,0
MUW,2022-01-09 02:07:36,Conductivity Pump,1
MUW,2022-01-09 02:10:35,Conductivity Pump,0
MUW,2022-01-09 02:28:37,Conductivity Pump,1
MUW,2022-01-09 02:30:56,Heat Ex Comp,1
MUW,2022-01-09 02:31:37,Conductivity Pump,0
MUW,2022-01-09 02:33:17,Conductivity Pump,1
MUW,2022-01-09 02:33:24,pH Pump,1
MUW,2022-01-09 02:33:44,pH Pump,0
MUW,2022-01-09 02:35:36,pH Pump,1
MUW,2022-01-09 02:35:56,pH Pump,0
MUW,2022-01-09 02:36:17,Conductivity Pump,0
MUW,2022-01-09 02:37:57,Conductivity Pump,1
MUW,2022-01-09 02:39:36,pH Pump,1
MUW,2022-01-09 02:39:56,pH Pump,0
MUW,2022-01-09 02:40:57,Conductivity Pump,0
MUW,2022-01-09 02:42:37,Conductivity Pump,1
MUW,2022-01-09 02:43:36,pH Pump,1
MUW,2022-01-09 02:43:57,pH Pump,0
MUW,2022-01-09 02:45:37,Conductivity Pump,0
MUW,2022-01-09 02:47:18,Conductivity Pump,1
MUW,2022-01-09 02:47:36,pH Pump,1
MUW,2022-01-09 02:47:56,pH Pump,0
MUW,2022-01-09 02:50:17,Conductivity Pump,0
MUW,2022-01-09 02:51:36,pH Pump,1
MUW,2022-01-09 02:51:57,pH Pump,0
MUW,2022-01-09 02:51:58,Conductivity Pump,1
MUW,2022-01-09 02:54:57,Conductivity Pump,0
MUW,2022-01-09 02:55:37,pH Pump,1
MUW,2022-01-09 02:55:56,pH Pump,0
MUW,2022-01-09 02:59:37,pH Pump,1
MUW,2022-01-09 02:59:57,pH Pump,0
MUW,2022-01-09 03:03:36,pH Pump,1
MUW,2022-01-09 03:03:56,pH Pump,0
MUW,2022-01-09 03:07:37,pH Pump,1
MUW,2022-01-09 03:07:56,pH Pump,0
MUW,2022-01-09 03:11:55,Conductivity Pump,1
MUW,2022-01-09 03:14:56,Conductivity Pump,0
MUW,2022-01-09 03:16:36,Conductivity Pump,1
MUW,2022-01-09 03:19:35,Conductivity Pump,0
MUW,2022-01-09 03:21:16,Conductivity Pump,1
MUW,2022-01-09 03:24:15,Conductivity Pump,0
MUW,2022-01-09 03:25:56,Conductivity Pump,1
MUW,2022-01-09 03:27:42,Conductivity Pump,0
MUW,2022-01-09 03:30:50,Heat Ex Comp,0
MUW,2022-01-09 03:46:36,Conductivity Pump,1
MUW,2022-01-09 03:49:35,Conductivity Pump,0
MUW,2022-01-09 03:51:16,Conductivity Pump,1
MUW,2022-01-09 03:54:16,Conductivity Pump,0
MUW,2022-01-09 03:55:56,Conductivity Pump,1
MUW,2022-01-09 03:56:57,pH Pump,1
MUW,2022-01-09 03:57:17,pH Pump,0
MUW,2022-01-09 03:58:56,Conductivity Pump,0
MUW,2022-01-09 03:59:18,pH Pump,1
MUW,2022-01-09 03:59:38,pH Pump,0
MUW,2022-01-09 04:03:18,pH Pump,1
MUW,2022-01-09 04:03:38,pH Pump,0
MUW,2022-01-09 04:07:18,pH Pump,1
MUW,2022-01-09 04:07:38,pH Pump,0
MUW,2022-01-09 04:11:18,pH Pump,1
MUW,2022-01-09 04:11:38,pH Pump,0
MUW,2022-01-09 04:13:54,Heat Ex Comp,1
MUW,2022-01-09 04:14:39,Conductivity Pump,1
MUW,2022-01-09 04:15:18,pH Pump,1
MUW,2022-01-09 04:15:38,pH Pump,0
MUW,2022-01-09 04:17:39,Conductivity Pump,0
MUW,2022-01-09 04:18:55,Conductivity Pump,1
MUW,2022-01-09 04:19:18,pH Pump,1
MUW,2022-01-09 04:19:38,pH Pump,0
MUW,2022-01-09 04:21:55,Conductivity Pump,0
MUW,2022-01-09 04:23:18,pH Pump,1
MUW,2022-01-09 04:23:35,Conductivity Pump,1
MUW,2022-01-09 04:23:38,pH Pump,0
MUW,2022-01-09 04:26:35,Conductivity Pump,0
MUW,2022-01-09 04:27:18,pH Pump,1
MUW,2022-01-09 04:27:38,pH Pump,0
MUW,2022-01-09 04:28:15,Conductivity Pump,1
MUW,2022-01-09 04:31:15,Conductivity Pump,0
MUW,2022-01-09 04:31:18,pH Pump,1
MUW,2022-01-09 04:31:38,pH Pump,0
MUW,2022-01-09 04:32:55,Conductivity Pump,1
MUW,2022-01-09 04:35:18,pH Pump,1
MUW,2022-01-09 04:35:38,pH Pump,0
MUW,2022-01-09 04:35:55,Conductivity Pump,0
MUW,2022-01-09 04:37:35,Conductivity Pump,1
MUW,2022-01-09 04:40:35,Conductivity Pump,0
MUW,2022-01-09 04:56:11,Conductivity Pump,1
MUW,2022-01-10 10:12:02,Conductivity Pump,1
MUW,2022-01-10 10:14:51,Conductivity Pump,0
MUW,2022-01-10 10:15:11,pH Pump,1
MUW,2022-01-10 10:15:31,pH Pump,0
MUW,2022-01-10 10:16:31,Conductivity Pump,1
MUW,2022-01-10 10:19:12,pH Pump,1
MUW,2022-01-10 10:19:31,Conductivity Pump,0
MUW,2022-01-10 10:21:11,Conductivity Pump,1
MUW,2022-01-10 10:23:12,pH Pump,1
MUW,2022-01-10 10:23:31,pH Pump,0
MUW,2022-01-10 10:24:11,Conductivity Pump,0
MUW,2022-01-10 10:25:51,Conductivity Pump,1
MUW,2022-01-10 10:28:51,Conductivity Pump,0
MUW,2022-01-10 10:30:31,Conductivity Pump,1
MUW,2022-01-10 10:33:31,Conductivity Pump,0
MUW,2022-01-10 10:35:11,Conductivity Pump,1
MUW,2022-01-10 10:38:11,Conductivity Pump,0
MUW,2022-01-10 10:39:51,Conductivity Pump,1
MUW,2022-01-10 10:42:51,Conductivity Pump,0
MUW,2022-01-10 10:44:31,Conductivity Pump,1
MUW,2022-01-10 10:47:30,Conductivity Pump,0
MUW,2022-01-10 10:49:11,Conductivity Pump,1
MUW,2022-01-10 10:49:20,Conductivity Pump,0
MUW,2022-01-10 11:02:13,pH Pump,1
MUW,2022-01-10 11:02:33,pH Pump,0
MUW,2022-01-10 11:05:37,Conductivity Pump,1
MUW,2022-01-10 11:06:13,pH Pump,1
MUW,2022-01-10 11:06:33,pH Pump,0
MUW,2022-01-10 11:07:46,Conductivity Pump,0
MUW,2022-01-10 11:09:26,Conductivity Pump,1
MUW,2022-01-10 11:10:13,pH Pump,1
MUW,2022-01-10 11:10:33,pH Pump,0
MUW,2022-01-10 11:12:26,Conductivity Pump,0
MUW,2022-01-10 11:14:07,Conductivity Pump,1
MUW,2022-01-10 11:14:13,pH Pump,1
MUW,2022-01-10 11:14:33,pH Pump,0
MUW,2022-01-10 11:17:06,Conductivity Pump,0
MUW,2022-01-10 11:17:27,Heat Ex Comp,0
MUW,2022-01-10 11:18:13,pH Pump,1
MUW,2022-01-10 11:18:33,pH Pump,0
MUW,2022-01-10 11:18:47,Conductivity Pump,1
MUW,2022-01-10 11:21:46,Conductivity Pump,0
MUW,2022-01-10 11:23:26,Conductivity Pump,1
MUW,2022-01-10 11:26:26,Conductivity Pump,0
MUW,2022-01-10 11:28:06,Conductivity Pump,1
MUW,2022-01-10 11:31:06,Conductivity Pump,0
MUW,2022-01-10 11:50:21,Conductivity Pump,1
MUW,2022-01-10 11:52:26,Heat Ex Comp,1
MUW,2022-01-10 11:53:21,Conductivity Pump,0
MUW,2022-01-10 11:53:49,pH Pump,1
MUW,2022-01-10 11:54:10,pH Pump,0
MUW,2022-01-10 11:55:01,Conductivity Pump,1
MUW,2022-01-10 11:56:16,pH Pump,1
MUW,2022-01-10 11:56:36,pH Pump,0
MUW,2022-01-10 11:58:01,Conductivity Pump,0
MUW,2022-01-10 11:59:41,Conductivity Pump,1
MUW,2022-01-10 12:00:16,pH Pump,1
MUW,2022-01-10 12:00:36,pH Pump,0
MUW,2022-01-10 12:02:41,Conductivity Pump,0
MUW,2022-01-10 12:04:16,pH Pump,1
MUW,2022-01-10 12:04:22,Conductivity Pump,1
MUW,2022-01-10 12:04:36,pH Pump,0
MUW,2022-01-10 12:07:21,Conductivity Pump,0
MUW,2022-01-10 12:08:16,pH Pump,1
MUW,2022-01-10 12:08:36,pH Pump,0
MUW,2022-01-10 12:09:01,Conductivity Pump,1
MUW,2022-01-10 12:12:01,Conductivity Pump,0
MUW,2022-01-10 12:12:15,pH Pump,1
MUW,2022-01-10 12:12:36,pH Pump,0
MUW,2022-01-10 12:13:42,Conductivity Pump,1
MUW,2022-01-10 12:16:16,pH Pump,1
MUW,2022-01-10 12:16:36,pH Pump,0
MUW,2022-01-10 12:16:41,Conductivity Pump,0
MUW,2022-01-10 12:18:21,Conductivity Pump,1
MUW,2022-01-10 12:20:16,pH Pump,1
MUW,2022-01-10 12:20:25,pH Pump,0
MUW,2022-01-10 12:21:21,Conductivity Pump,0
MUW,2022-01-10 12:23:02,Conductivity Pump,1
MUW,2022-01-10 12:26:01,Conductivity Pump,0
MUW,2022-01-10 12:27:41,Conductivity Pump,1
MUW,2022-01-10 12:30:41,Conductivity Pump,0
MUW,2022-01-10 12:32:21,Conductivity Pump,1
MUW,2022-01-10 12:32:22,Conductivity Pump,0
MUW,2022-01-10 12:46:11,Conductivity Pump,1
MUW,2022-01-10 12:48:13,Conductivity Pump,0
MUW,2022-01-10 12:49:53,Conductivity Pump,1
MUW,2022-01-10 12:52:53,Conductivity Pump,0
MUW,2022-01-10 12:54:33,Conductivity Pump,1
MUW,2022-01-10 12:57:33,Conductivity Pump,0
MUW,2022-01-10 12:59:13,Conductivity Pump,1
MUW,2022-01-10 13:01:54,pH Pump,1
MUW,2022-01-10 13:02:13,Conductivity Pump,0
MUW,2022-01-10 13:05:54,pH Pump,1
MUW,2022-01-10 13:06:13,pH Pump,0
MUW,2022-01-10 13:06:32,Heat Ex Comp,0
MUW,2022-01-10 13:09:54,pH Pump,1
MUW,2022-01-10 13:10:14,pH Pump,0
MUW,2022-01-10 13:23:52,Conductivity Pump,1
MUW,2022-01-10 13:26:51,Conductivity Pump,0
MUW,2022-01-10 13:28:31,Conductivity Pump,1
MUW,2022-01-10 13:31:31,Conductivity Pump,0
MUW,2022-01-10 13:33:12,Conductivity Pump,1
MUW,2022-01-10 13:35:54,pH Pump,1
MUW,2022-01-10 13:36:11,Conductivity Pump,0
MUW,2022-01-10 13:36:13,pH Pump,0
MUW,2022-01-10 13:37:52,Conductivity Pump,1
MUW,2022-01-10 13:39:43,Heat Ex Comp,1
MUW,2022-01-10 13:39:44,pH Pump,1
MUW,2022-01-10 13:40:04,pH Pump,0
MUW,2022-01-10 13:40:51,Conductivity Pump,0
MUW,2022-01-10 13:42:32,Conductivity Pump,1
MUW,2022-01-10 13:43:44,pH Pump,1
MUW,2022-01-10 13:44:04,pH Pump,0
MUW,2022-01-10 13:45:31,Conductivity Pump,0
MUW,2022-01-10 13:47:11,Conductivity Pump,1
MUW,2022-01-10 13:47:44,pH Pump,1
MUW,2022-01-10 13:48:04,pH Pump,0
MUW,2022-01-10 13:50:12,Conductivity Pump,0
MUW,2022-01-10 13:51:44,pH Pump,1
MUW,2022-01-10 13:51:51,Conductivity Pump,1
MUW,2022-01-10 13:52:04,pH Pump,0
MUW,2022-01-10 13:54:51,Conductivity Pump,0
MUW,2022-01-10 13:55:44,pH Pump,1
MUW,2022-01-10 13:56:04,pH Pump,0
MUW,2022-01-10 13:59:44,pH Pump,1
MUW,2022-01-10 14:00:04,pH Pump,0
MUW,2022-01-10 14:03:45,pH Pump,1
MUW,2022-01-10 14:04:04,pH Pump,0
MUW,2022-01-10 14:08:38,Conductivity Pump,1
MUW,2022-01-10 14:11:37,Conductivity Pump,0
MUW,2022-01-10 14:13:18,Conductivity Pump,1
MUW,2022-01-10 14:16:17,Conductivity Pump,0
MUW,2022-01-10 14:17:58,Conductivity Pump,1
MUW,2022-01-10 14:20:57,Conductivity Pump,0
MUW,2022-01-10 14:22:38,Conductivity Pump,1
MUW,2022-01-10 14:23:19,Conductivity Pump,0
MUW,2022-01-10 14:31:40,pH Pump,1
MUW,2022-01-10 14:32:00,pH Pump,0
MUW,2022-01-10 14:35:39,pH Pump,1
MUW,2022-01-10 14:36:00,pH Pump,0
MUW,2022-01-10 14:39:39,pH Pump,1
MUW,2022-01-10 14:40:00,pH Pump,0
MUW,2022-01-10 14:41:24,Conductivity Pump,1
MUW,2022-01-10 14:43:40,pH Pump,1
MUW,2022-01-10 14:43:57,Conductivity Pump,0
MUW,2022-01-10 14:44:00,pH Pump,0
MUW,2022-01-10 14:45:37,Conductivity Pump,1
MUW,2022-01-10 14:47:40,pH Pump,1
MUW,2022-01-10 14:47:59,pH Pump,0
MUW,2022-01-10 14:48:37,Conductivity Pump,0
MUW,2022-01-10 14:50:17,Conductivity Pump,1
MUW,2022-01-10 14:50:21,Heat Ex Comp,0
MUW,2022-01-10 14:51:39,pH Pump,1
MUW,2022-01-10 14:52:00,pH Pump,0
MUW,2022-01-10 14:53:16,Conductivity Pump,0
MUW,2022-01-10 15:11:17,Conductivity Pump,1
MUW,2022-01-10 15:14:17,Conductivity Pump,0
MUW,2022-01-10 15:15:57,Conductivity Pump,1
MUW,2022-01-10 15:17:53,Heat Ex Comp,1
MUW,2022-01-10 15:18:57,Conductivity Pump,0
MUW,2022-01-10 15:20:37,Conductivity Pump,1
MUW,2022-01-10 15:21:43,pH Pump,1
MUW,2022-01-10 15:22:03,pH Pump,0
MUW,2022-01-10 15:23:36,Conductivity Pump,0
MUW,2022-01-10 15:24:14,pH Pump,1
MUW,2022-01-10 15:24:34,pH Pump,0
MUW,2022-01-10 15:25:17,Conductivity Pump,1
MUW,2022-01-10 15:28:14,pH Pump,1
MUW,2022-01-10 15:28:17,Conductivity Pump,0
MUW,2022-01-10 15:28:34,pH Pump,0
MUW,2022-01-10 15:29:57,Conductivity Pump,1
MUW,2022-01-10 15:32:14,pH Pump,1
MUW,2022-01-10 15:32:34,pH Pump,0
MUW,2022-01-10 15:32:57,Conductivity Pump,0
MUW,2022-01-10 15:34:37,Conductivity Pump,1
MUW,2022-01-10 15:37:36,Conductivity Pump,0
MUW,2022-01-10 15:39:17,Conductivity Pump,1
MUW,2022-01-10 15:42:17,Conductivity Pump,0
MUW,2022-01-10 15:43:57,Conductivity Pump,1
MUW,2022-01-10 15:46:56,Conductivity Pump,0
MUW,2022-01-10 15:48:37,Conductivity Pump,1
MUW,2022-01-10 15:51:36,Conductivity Pump,0
MUW,2022-01-10 16:05:18,pH Pump,1
MUW,2022-01-10 16:05:38,pH Pump,0
MUW,2022-01-10 16:07:33,pH Pump,1
MUW,2022-01-10 16:07:53,pH Pump,0
MUW,2022-01-10 16:11:33,pH Pump,1
MUW,2022-01-10 16:11:34,Conductivity Pump,1
MUW,2022-01-10 16:11:53,pH Pump,0
MUW,2022-01-10 16:14:34,Conductivity Pump,0
MUW,2022-01-10 16:15:33,pH Pump,1
MUW,2022-01-10 16:15:53,pH Pump,0
MUW,2022-01-10 16:16:14,Conductivity Pump,1
MUW,2022-01-10 16:19:13,Conductivity Pump,0
MUW,2022-01-10 16:19:33,pH Pump,1
MUW,2022-01-10 16:19:53,pH Pump,0
MUW,2022-01-10 16:20:54,Conductivity Pump,1
MUW,2022-01-10 16:21:41,Heat Ex Comp,0
MUW,2022-01-10 16:22:46,Conductivity Pump,0
MUW,2022-01-10 16:23:33,pH Pump,1
MUW,2022-01-10 16:23:53,pH Pump,0
MUW,2022-01-10 16:40:28,Conductivity Pump,1
MUW,2022-01-10 16:42:13,Conductivity Pump,0
MUW,2022-01-10 16:43:53,Conductivity Pump,1
MUW,2022-01-10 16:46:53,Conductivity Pump,0
MUW,2022-01-10 16:48:33,Conductivity Pump,1
MUW,2022-01-10 16:51:33,Conductivity Pump,0
MUW,2022-01-10 16:53:13,Conductivity Pump,1
MUW,2022-01-10 16:54:41,Heat Ex Comp,1
MUW,2022-01-10 16:56:13,Conductivity Pump,0
MUW,2022-01-10 16:57:06,pH Pump,1
MUW,2022-01-10 16:57:26,pH Pump,0
MUW,2022-01-10 16:57:53,Conductivity Pump,1
MUW,2022-01-10 17:00:53,Conductivity Pump,0
MUW,2022-01-10 17:01:06,pH Pump,1
MUW,2022-01-10 17:01:26,pH Pump,0
MUW,2022-01-10 17:02:33,Conductivity Pump,1
MUW,2022-01-10 17:05:06,pH Pump,1
MUW,2022-01-10 17:05:26,pH Pump,0
MUW,2022-01-10 17:05:33,Conductivity Pump,0
MUW,2022-01-10 17:07:13,Conductivity Pump,1
MUW,2022-01-10 17:09:06,pH Pump,1
MUW,2022-01-10 17:09:26,pH Pump,0
MUW,2022-01-10 17:10:13,Conductivity Pump,0
MUW,2022-01-10 17:11:53,Conductivity Pump,1
MUW,2022-01-10 17:13:06,pH Pump,1
MUW,2022-01-10 17:13:26,pH Pump,0
MUW,2022-01-10 17:14:37,Conductivity Pump,0
MUW,2022-01-10 17:17:06,pH Pump,1
MUW,2022-01-10 17:17:26,pH Pump,0
MUW,2022-01-10 17:21:06,pH Pump,1
MUW,2022-01-10 17:21:26,pH Pump,0
MUW,2022-01-10 17:25:06,pH Pump,1
MUW,2022-01-10 17:25:26,pH Pump,0
MUW,2022-01-10 17:32:59,Conductivity Pump,1
MUW,2022-01-10 17:35:56,Conductivity Pump,0
MUW,2022-01-10 17:37:36,Conductivity Pump,1
MUW,2022-01-10 17:40:36,Conductivity Pump,0
MUW,2022-01-10 17:42:16,Conductivity Pump,1
MUW,2022-01-10 17:45:16,Conductivity Pump,0
MUW,2022-01-10 17:46:56,Conductivity Pump,1
MUW,2022-01-10 17:49:56,Conductivity Pump,0
MUW,2022-01-10 18:01:34,pH Pump,1
MUW,2022-01-10 18:01:54,pH Pump,0
MUW,2022-01-10 18:04:38,Heat Ex Comp,0
MUW,2022-01-10 18:05:34,pH Pump,1
MUW,2022-01-10 18:05:54,pH Pump,0
MUW,2022-01-10 18:07:44,Conductivity Pump,1
MUW,2022-01-10 18:10:44,Conductivity Pump,0
MUW,2022-01-10 18:12:24,Conductivity Pump,1
MUW,2022-01-10 18:15:24,Conductivity Pump,0
MUW,2022-01-10 18:17:04,Conductivity Pump,1
MUW,2022-01-10 18:20:04,Conductivity Pump,0
MUW,2022-01-10 18:21:44,Conductivity Pump,1
MUW,2022-01-10 18:22:16,Conductivity Pump,0
MUW,2022-01-10 18:36:37,Conductivity Pump,1
MUW,2022-01-10 18:38:22,Heat Ex Comp,1
MUW,2022-01-10 18:39:35,pH Pump,1
MUW,2022-01-10 18:39:36,Conductivity Pump,0
MUW,2022-01-10 18:39:55,pH Pump,0
MUW,2022-01-10 18:41:16,Conductivity Pump,1
MUW,2022-01-10 18:43:35,pH Pump,1
MUW,2022-01-10 18:43:55,pH Pump,0
MUW,2022-01-10 18:44:16,Conductivity Pump,0
MUW,2022-01-10 18:45:57,Conductivity Pump,1
MUW,2022-01-10 18:47:35,pH Pump,1
MUW,2022-01-10 18:47:55,pH Pump,0
MUW,2022-01-10 18:48:56,Conductivity Pump,0
MUW,2022-01-10 18:50:36,Conductivity Pump,1
MUW,2022-01-10 18:51:35,pH Pump,1
MUW,2022-01-10 18:51:55,pH Pump,0
MUW,2022-01-10 18:53:36,Conductivity Pump,0
MUW,2022-01-10 18:55:16,Conductivity Pump,1
MUW,2022-01-10 18:55:35,pH Pump,1
MUW,2022-01-10 18:55:55,pH Pump,0
MUW,2022-01-10 18:58:16,Conductivity Pump,0
MUW,2022-01-10 18:59:35,pH Pump,1
MUW,2022-01-10 18:59:55,pH Pump,0
MUW,2022-01-10 18:59:56,Conductivity Pump,1
MUW,2022-01-10 19:02:56,Conductivity Pump,0
MUW,2022-01-10 19:03:35,pH Pump,1
MUW,2022-01-10 19:03:55,pH Pump,0
MUW,2022-01-10 19:04:36,Conductivity Pump,1
MUW,2022-01-10 19:06:19,Conductivity Pump,0
MUW,2022-01-10 19:07:35,pH Pump,1
MUW,2022-01-10 19:07:55,pH Pump,0
MUW,2022-01-10 19:11:35,pH Pump,1
MUW,2022-01-10 19:11:55,pH Pump,0
MUW,2022-01-10 19:15:35,pH Pump,1
MUW,2022-01-10 19:15:55,pH Pump,0
MUW,2022-01-10 19:19:35,pH Pump,1
MUW,2022-01-10 19:19:55,pH Pump,0
MUW,2022-01-10 19:22:52,Conductivity Pump,1
MUW,2022-01-10 19:23:35,pH Pump,1
MUW,2022-01-10 19:23:55,pH Pump,0
MUW,2022-01-10 19:25:51,Conductivity Pump,0
MUW,2022-01-10 19:27:31,Conductivity Pump,1
MUW,2022-01-10 19:27:35,pH Pump,1
MUW,2022-01-10 19:27:55,pH Pump,0
MUW,2022-01-10 19:30:31,Conductivity Pump,0
MUW,2022-01-10 19:31:35,pH Pump,1
MUW,2022-01-10 19:31:55,pH Pump,0
MUW,2022-01-10 19:32:11,Conductivity Pump,1
MUW,2022-01-10 19:35:11,Conductivity Pump,0
MUW,2022-01-10 19:35:35,pH Pump,1
MUW,2022-01-10 19:35:55,pH Pump,0
MUW,2022-01-10 19:36:51,Conductivity Pump,1
MUW,2022-01-10 19:37:40,Heat Ex Comp,0
MUW,2022-01-10 19:38:12,Conductivity Pump,0
MUW,2022-01-10 19:57:53,Conductivity Pump,1
MUW,2022-01-10 20:00:52,Conductivity Pump,0
MUW,2022-01-10 20:02:32,Conductivity Pump,1
MUW,2022-01-10 20:05:32,Conductivity Pump,0
MUW,2022-01-10 20:07:13,Conductivity Pump,1
MUW,2022-01-10 20:10:12,Conductivity Pump,0
MUW,2022-01-10 20:11:52,Conductivity Pump,1
MUW,2022-01-10 20:14:52,Conductivity Pump,0
MUW,2022-01-10 20:15:42,Heat Ex Comp,1
MUW,2022-01-10 20:16:33,Conductivity Pump,1
MUW,2022-01-10 20:17:15,pH Pump,1
MUW,2022-01-10 20:17:35,pH Pump,0
MUW,2022-01-10 20:19:32,Conductivity Pump,0
MUW,2022-01-10 20:21:13,Conductivity Pump,1
MUW,2022-01-10 20:21:15,pH Pump,1
MUW,2022-01-10 20:21:35,pH Pump,0
MUW,2022-01-10 20:24:12,Conductivity Pump,0
MUW,2022-01-10 20:25:15,pH Pump,1
MUW,2022-01-10 20:25:35,pH Pump,0
MUW,2022-01-10 20:25:52,Conductivity Pump,1
MUW,2022-01-10 20:28:52,Conductivity Pump,0
MUW,2022-01-10 20:29:16,pH Pump,1
MUW,2022-01-10 20:29:35,pH Pump,0
MUW,2022-01-10 20:33:15,pH Pump,1
MUW,2022-01-10 20:33:35,pH Pump,0
MUW,2022-01-10 20:37:16,pH Pump,1
MUW,2022-01-10 20:37:35,pH Pump,0
MUW,2022-01-10 20:40:18,Conductivity Pump,1
MUW,2022-01-10 20:41:15,pH Pump,1
MUW,2022-01-10 20:41:35,pH Pump,0
MUW,2022-01-10 20:43:18,Conductivity Pump,0
MUW,2022-01-10 20:44:59,Conductivity Pump,1
MUW,2022-01-10 20:45:15,pH Pump,1
MUW,2022-01-10 20:45:35,pH Pump,0
MUW,2022-01-10 20:47:58,Conductivity Pump,0
