Rack_Number,Date,Time,Level,Temperature,pH,Conductivity,Flow
Rack 12,12/1/2021,22:11:48,23.1,26.4,7.78,797,18
Rack 12,12/1/2021,22:12:48,23,26.2,7.78,795,17
Rack 12,12/1/2021,22:13:48,23.1,26.1,7.78,794,17
Rack 12,12/1/2021,22:14:48,23.1,26,7.77,795,17
Rack 12,12/1/2021,22:15:48,23,26,7.8,794,17
Rack 12,12/1/2021,22:16:48,23.1,26.1,7.8,794,17
Rack 12,12/1/2021,22:17:48,23.1,26.2,7.8,795,17
Rack 12,12/1/2021,22:18:48,23.1,26.2,7.77,797,17
Rack 12,12/1/2021,22:19:48,23.1,26.3,7.77,797,18
Rack 12,12/1/2021,22:20:48,23.1,26.3,7.78,798,18
Rack 12,12/1/2021,22:21:48,23.1,26.3,7.78,797,17
Rack 12,12/1/2021,22:22:48,23.1,26.3,7.78,797,17
Rack 12,12/1/2021,22:23:48,23.1,26.3,7.78,797,17
Rack 12,12/1/2021,22:24:48,23.1,26.4,7.77,797,17
Rack 12,12/1/2021,22:25:49,23.2,26.4,7.78,797,17
Rack 12,12/1/2021,22:26:49,23.2,26.4,7.78,797,18
Rack 12,12/1/2021,22:27:48,23.2,26.4,7.78,797,17
Rack 12,12/1/2021,22:28:48,23.2,26.4,7.78,798,17
Rack 12,12/1/2021,22:29:48,23.2,26.5,7.78,798,18
Rack 12,12/1/2021,22:30:49,23.2,26.4,7.78,797,17
Rack 12,12/1/2021,22:31:49,23.2,26.3,7.77,795,17
Rack 12,12/1/2021,22:32:49,23.2,26.1,7.78,795,17
Rack 12,12/1/2021,22:33:48,23.2,26,7.78,793,18
Rack 12,12/1/2021,22:34:49,23.2,26,7.78,794,17
Rack 12,12/1/2021,22:35:49,23.2,26.1,7.78,795,17
Rack 12,12/1/2021,22:36:49,23.2,26.2,7.78,797,17
Rack 12,12/1/2021,22:37:48,23.3,26.3,7.78,797,17
Rack 12,12/1/2021,22:38:49,23.3,26.3,7.77,797,17
Rack 12,12/1/2021,22:39:49,23.3,26.3,7.78,797,17
Rack 12,12/1/2021,22:40:49,23.2,26.3,7.77,797,18
Rack 12,12/1/2021,22:41:48,23.3,26.4,7.77,797,17
Rack 12,12/1/2021,22:42:49,23.2,26.4,7.77,797,17
Rack 12,12/1/2021,22:43:49,23.2,26.4,7.78,797,18
Rack 12,12/1/2021,22:44:49,23.2,26.4,7.77,797,18
Rack 12,12/1/2021,22:45:49,23.3,26.4,7.77,797,17
Rack 12,12/1/2021,22:46:49,23.2,26.4,7.77,798,17
Rack 12,12/1/2021,22:47:49,23.2,26.3,7.77,797,17
Rack 12,12/1/2021,22:48:49,23.3,26.2,7.77,794,17
Rack 12,12/1/2021,22:49:49,23.4,26,7.77,794,17
Rack 12,12/1/2021,22:50:49,23.4,26,7.8,794,17
Rack 12,12/1/2021,22:51:49,23.4,26.1,7.78,796,18
Rack 12,12/1/2021,22:52:49,23.4,26.2,7.78,797,17
Rack 12,12/1/2021,22:53:49,23.4,26.2,7.77,797,17
Rack 12,12/1/2021,22:54:49,23.4,26.3,7.78,798,18
Rack 12,12/1/2021,22:55:49,23.4,26.3,7.78,798,17
Rack 12,12/1/2021,22:56:49,23.4,26.3,7.77,797,17
Rack 12,12/1/2021,22:57:49,23.4,26.3,7.77,797,18
Rack 12,12/1/2021,22:58:49,23.4,26.3,7.77,797,18
Rack 12,12/1/2021,22:59:49,23.4,26.4,7.77,795,17
Rack 12,12/1/2021,23:00:49,23.4,26.4,7.77,797,17
Rack 12,12/1/2021,23:01:49,23.4,26.4,7.77,797,17
Rack 12,12/1/2021,23:02:49,23.4,26.4,7.77,797,17
Rack 12,12/1/2021,23:03:49,23.4,26.4,7.77,797,17
Rack 12,12/1/2021,23:04:49,23.4,26.4,7.78,797,17
Rack 12,12/1/2021,23:05:49,23.3,26.4,7.77,797,17
Rack 12,12/1/2021,23:06:49,23.4,26.2,7.78,795,17
Rack 12,12/1/2021,23:07:49,23.4,26,7.77,794,17
Rack 12,12/1/2021,23:08:49,23.4,25.9,7.77,794,18
Rack 12,12/1/2021,23:09:49,23.4,26.1,7.8,795,17
Rack 12,12/1/2021,23:10:49,23.3,26.2,7.8,795,17
Rack 12,12/1/2021,23:11:49,23.4,26.2,7.8,797,17
Rack 12,12/1/2021,23:12:49,23.4,26.3,7.77,797,17
Rack 12,12/1/2021,23:13:50,23.4,26.3,7.8,798,17
Rack 12,12/1/2021,23:14:49,23.4,26.3,7.77,797,17
Rack 12,12/1/2021,23:15:49,23.4,26.3,7.78,798,17
Rack 12,12/1/2021,23:16:49,23.4,26.4,7.78,797,17
Rack 12,12/1/2021,23:17:50,23.3,26.4,7.77,797,17
Rack 12,12/1/2021,23:18:50,23.4,26.4,7.77,797,17
Rack 12,12/1/2021,23:19:49,23.3,26.4,7.77,797,17
Rack 12,12/1/2021,23:20:49,23.3,26.4,7.77,797,17
Rack 12,12/1/2021,23:21:49,23.3,26.4,7.77,797,17
Rack 12,12/1/2021,23:22:50,23.1,26.4,7.77,797,17
Rack 12,12/1/2021,23:23:50,22.7,26.4,7.77,797,17
Rack 12,12/1/2021,23:24:50,22.6,26.4,7.78,797,17
Rack 12,12/1/2021,23:25:50,22.5,26.3,7.77,795,17
Rack 12,12/1/2021,23:26:49,22.3,26.1,7.78,794,17
Rack 12,12/1/2021,23:27:50,22.3,26,7.8,793,18
Rack 12,12/1/2021,23:28:50,22.2,25.9,7.8,791,18
Rack 12,12/1/2021,23:29:50,22.2,26.1,7.8,791,17
Rack 12,12/1/2021,23:30:50,22.3,26.1,7.8,797,17
Rack 12,12/1/2021,23:31:50,22.5,26.2,7.8,798,18
Rack 12,12/1/2021,23:32:50,22.7,26.2,7.77,802,17
Rack 12,12/1/2021,23:33:50,22.9,26.2,7.78,806,17
Rack 12,12/1/2021,23:34:50,22.9,26.3,7.78,805,17
Rack 12,12/1/2021,23:35:50,23,26.3,7.78,805,17
Rack 12,12/1/2021,23:36:50,23.1,26.3,7.78,803,18
Rack 12,12/1/2021,23:37:50,23.2,26.3,7.77,802,17
Rack 12,12/1/2021,23:38:50,23.1,26.3,7.77,802,17
Rack 12,12/1/2021,23:39:50,23,26.3,7.77,801,17
Rack 12,12/1/2021,23:40:50,23.1,26.4,7.77,799,18
Rack 12,12/1/2021,23:41:50,23,26.4,7.77,801,18
Rack 12,12/1/2021,23:42:50,23.1,26.4,7.77,801,17
Rack 12,12/1/2021,23:43:50,23.1,26.4,7.78,801,17
Rack 12,12/1/2021,23:44:50,23.1,26.4,7.78,800,17
Rack 12,12/1/2021,23:45:50,23,26.4,7.77,799,17
Rack 12,12/1/2021,23:46:50,23.1,26.4,7.77,799,17
Rack 12,12/1/2021,23:47:50,23.1,26.2,7.77,799,17
Rack 12,12/1/2021,23:48:50,23.1,26.1,7.77,799,17
Rack 12,12/1/2021,23:49:50,23.2,26,7.77,797,17
Rack 12,12/1/2021,23:50:50,23.1,26.1,7.77,797,18
Rack 12,12/1/2021,23:51:50,23.1,26.2,7.78,799,17
Rack 12,12/1/2021,23:52:50,23.1,26.2,7.77,799,17
Rack 12,12/1/2021,23:53:50,23.1,26.3,7.77,799,17
Rack 12,12/1/2021,23:54:50,23.2,26.3,7.77,800,17
Rack 12,11/30/2021,11:14:07,23.1,25.7,7.61,802,17
Rack 12,11/30/2021,11:15:07,23.3,25.8,7.61,802,17
Rack 12,11/30/2021,11:16:07,23.2,25.9,7.61,803,17
Rack 12,11/30/2021,11:17:07,23.1,25.9,7.61,802,17
Rack 12,11/30/2021,11:18:07,23.2,26,7.61,802,17
Rack 12,11/30/2021,11:19:07,23.1,25.9,7.61,802,18
Rack 12,11/30/2021,11:20:07,23.1,25.8,7.61,801,17
Rack 12,11/30/2021,11:21:07,23.2,25.7,7.61,801,17
Rack 12,11/30/2021,11:22:07,23.1,25.7,7.61,801,18
Rack 12,11/30/2021,11:23:07,23.1,25.7,7.64,801,18
Rack 12,11/30/2021,11:24:07,23.1,25.7,7.64,801,17
Rack 12,11/30/2021,11:25:07,23.2,25.7,7.64,801,18
Rack 12,11/30/2021,11:26:07,23.2,25.7,7.64,801,18
Rack 12,11/30/2021,11:27:07,23.2,25.7,7.64,801,18
Rack 12,11/30/2021,11:28:07,23.2,25.7,7.64,800,17
Rack 12,11/30/2021,11:29:07,23.3,25.7,7.64,801,17
Rack 12,11/30/2021,11:30:07,23.2,25.7,7.64,800,18
Rack 12,11/30/2021,11:31:07,23.3,25.7,7.64,801,17
Rack 12,11/30/2021,11:32:07,23.3,25.7,7.64,801,18
Rack 12,11/30/2021,11:33:07,23.2,25.7,7.64,801,18
Rack 12,11/30/2021,11:34:07,23.2,25.7,7.64,801,18
Rack 12,11/30/2021,11:35:07,23.3,25.7,7.64,801,17
Rack 12,11/30/2021,11:36:07,23.2,25.7,7.64,801,18
Rack 12,11/30/2021,11:37:07,23.2,25.7,7.64,801,17
Rack 12,11/30/2021,11:38:07,23.3,25.8,7.64,801,17
Rack 12,11/30/2021,11:39:07,23.2,25.8,7.64,801,17
Rack 12,11/30/2021,11:40:07,23.1,25.8,7.64,802,17
Rack 12,11/30/2021,11:41:07,23.3,25.8,7.64,801,17
Rack 12,11/30/2021,11:42:07,23.3,25.8,7.64,801,17
Rack 12,11/30/2021,11:43:07,23.2,25.8,7.64,801,18
Rack 12,11/30/2021,11:44:07,23.3,25.8,7.64,801,18
Rack 12,11/30/2021,11:45:07,23.2,25.8,7.64,801,17
Rack 12,11/30/2021,11:46:07,23.3,25.8,7.64,800,18
Rack 12,11/30/2021,11:47:07,23.3,25.8,7.64,801,17
Rack 12,11/30/2021,11:48:07,23.3,25.8,7.64,801,17
Rack 12,11/30/2021,11:49:07,23.3,25.8,7.64,803,17
Rack 12,11/30/2021,11:50:07,23.2,25.8,7.64,801,18
Rack 12,11/30/2021,11:51:07,23.2,25.9,7.64,801,17
Rack 12,11/30/2021,11:52:07,23.3,25.9,7.64,802,17
Rack 12,11/30/2021,11:53:07,23.3,25.9,7.64,802,17
Rack 12,11/30/2021,11:54:08,23.3,25.9,7.61,801,18
Rack 12,11/30/2021,11:55:07,23.3,25.9,7.61,802,17
Rack 12,11/30/2021,11:56:07,23.5,25.9,7.61,802,18
Rack 12,11/30/2021,11:57:07,23.4,25.9,7.61,800,17
Rack 12,11/30/2021,11:58:08,23.4,25.9,7.61,801,17
Rack 12,11/30/2021,11:59:08,23.4,25.9,7.61,803,17
Rack 12,11/30/2021,12:00:08,23.4,25.9,7.58,803,17
Rack 12,11/30/2021,12:01:07,23.4,25.9,7.58,801,18
Rack 12,11/30/2021,12:02:07,23.4,25.9,7.58,801,18
Rack 12,11/30/2021,12:03:08,23.5,26,7.58,801,18
Rack 12,11/30/2021,12:04:08,23.4,26,7.58,802,17
Rack 12,11/30/2021,12:05:08,23.5,26,7.58,801,17
Rack 12,11/30/2021,12:06:07,23.4,26,7.58,801,17
Rack 12,11/30/2021,12:07:07,23.4,26,7.58,800,17
Rack 12,11/30/2021,12:08:08,23.2,26,7.61,801,17
Rack 12,11/30/2021,12:09:08,23.3,26,7.61,800,18
Rack 12,11/30/2021,12:10:08,23.3,26,7.61,800,18
Rack 12,11/30/2021,12:11:08,23.3,26,7.61,801,17
Rack 12,11/30/2021,12:12:08,23.2,26,7.61,801,17
Rack 12,11/30/2021,12:13:08,23.3,26,7.61,802,17
Rack 12,11/30/2021,12:14:08,23.3,26,7.61,802,17
Rack 12,11/30/2021,12:15:08,23.3,26,7.61,801,17
Rack 12,11/30/2021,12:16:08,23.3,26,7.61,800,17
Rack 12,11/30/2021,12:17:08,23.3,26,7.61,801,18
Rack 12,11/30/2021,12:18:08,23.3,26,7.61,802,18
Rack 12,11/30/2021,12:19:08,23.3,26.1,7.61,802,17
Rack 12,11/30/2021,12:20:08,23.3,26.1,7.64,802,17
Rack 12,11/30/2021,12:21:08,23.3,26.1,7.64,801,17
Rack 12,11/30/2021,12:22:08,23.3,26.1,7.64,802,18
Rack 12,11/30/2021,12:23:08,23,26.1,7.64,802,17
Rack 12,11/30/2021,12:24:08,22.7,26.1,7.64,802,18
Rack 12,11/30/2021,12:25:08,22.5,26.1,7.64,801,17
Rack 12,11/30/2021,12:26:08,22.4,26.1,7.64,801,18
Rack 12,11/30/2021,12:27:08,22.3,26.1,7.64,801,17
Rack 12,11/30/2021,12:28:08,22.3,26.1,7.64,801,17
Rack 12,11/30/2021,12:29:08,22.3,26.1,7.64,799,17
Rack 12,11/30/2021,12:30:08,22.2,26.1,7.64,798,17
Rack 12,11/30/2021,12:31:08,22.3,26.1,7.64,798,18
Rack 12,11/30/2021,12:32:08,22.6,26.1,7.64,798,17
Rack 12,11/30/2021,12:33:08,22.9,26.1,7.64,798,17
Rack 12,11/30/2021,12:34:08,22.9,26.1,7.64,798,17
Rack 12,11/30/2021,12:35:08,22.9,26.1,7.64,798,17
Rack 12,11/30/2021,12:36:08,23,26.1,7.64,798,17
Rack 12,11/30/2021,12:37:08,23,26.1,7.64,798,17
Rack 12,11/30/2021,12:38:08,23,26.1,7.61,799,17
Rack 12,11/30/2021,12:39:08,23.1,26.1,7.64,798,17
Rack 12,11/30/2021,12:40:08,23.2,26.1,7.64,800,17
Rack 12,11/30/2021,12:41:08,23.1,26.1,7.64,799,17
Rack 12,11/30/2021,12:42:08,23.1,26.2,7.61,799,18
Rack 12,11/30/2021,12:43:08,23.2,26.2,7.64,799,17
Rack 12,11/30/2021,12:44:08,23.1,26.2,7.64,799,17
Rack 12,11/30/2021,12:45:09,23.1,26.2,7.64,800,17
Rack 12,11/30/2021,12:46:08,23.3,26.2,7.66,799,17
Rack 12,11/30/2021,12:47:08,23.8,26.2,7.67,799,18
Rack 12,11/30/2021,12:48:08,24.2,26.2,7.66,799,18
