Rack_Number,Date,Time,Month,Year,Level,Temperature,pH,Conductivity,Flow
Rack 12,12/1/2021,13:04:37,2021-12,2021,23.3,26.2,7.75,812,17
Rack 12,12/1/2021,13:05:38,2021-12,2021,23.4,26,7.75,809,17
Rack 12,12/1/2021,13:06:38,2021-12,2021,23.3,25.9,7.75,805,17
Rack 12,12/1/2021,13:07:38,2021-12,2021,23.3,26,7.75,808,17
Rack 12,12/1/2021,13:08:38,2021-12,2021,23.3,26.1,7.75,809,17
Rack 12,12/1/2021,13:09:38,2021-12,2021,23.4,26.2,7.75,811,17
Rack 12,12/1/2021,13:10:38,2021-12,2021,23.3,26.2,7.75,811,17
Rack 12,12/1/2021,13:11:38,2021-12,2021,23.3,26.3,7.75,809,17
Rack 12,12/1/2021,13:12:38,2021-12,2021,23.4,26.3,7.75,811,18
Rack 12,12/1/2021,13:13:38,2021-12,2021,23.3,26.3,7.75,809,17
Rack 12,12/1/2021,13:14:38,2021-12,2021,23.3,26.3,7.75,809,17
Rack 12,12/1/2021,13:15:38,2021-12,2021,23.3,26.3,7.75,809,17
Rack 12,12/1/2021,13:16:38,2021-12,2021,23.4,26.3,7.75,809,17
Rack 12,12/1/2021,13:17:38,2021-12,2021,23.3,26.3,7.75,811,17
Rack 12,12/1/2021,13:18:38,2021-12,2021,23.3,26.4,7.75,811,17
Rack 12,12/1/2021,13:19:38,2021-12,2021,23.4,26.4,7.75,810,18
Rack 12,12/1/2021,13:20:38,2021-12,2021,23.3,26.4,7.75,812,17
Rack 12,12/1/2021,13:21:38,2021-12,2021,23.3,26.4,7.75,811,17
Rack 12,12/1/2021,13:22:38,2021-12,2021,23.3,26.4,7.75,811,17
Rack 12,12/1/2021,13:23:38,2021-12,2021,22.9,26.4,7.75,812,17
Rack 12,12/1/2021,13:24:38,2021-12,2021,22.7,26.4,7.75,810,17
Rack 12,12/1/2021,13:25:38,2021-12,2021,22.6,26.4,7.75,809,17
Rack 12,12/1/2021,13:26:38,2021-12,2021,22.8,26.4,7.75,811,18
Rack 12,12/1/2021,13:27:38,2021-12,2021,22.6,26.4,7.75,809,17
Rack 12,12/1/2021,13:28:38,2021-12,2021,22.5,26.4,7.75,808,18
Rack 12,12/1/2021,13:29:38,2021-12,2021,22.4,26.4,7.78,807,17
Rack 12,12/1/2021,13:30:38,2021-12,2021,22.3,26.4,7.77,807,18
Rack 12,12/1/2021,13:31:38,2021-12,2021,22.5,26.4,7.8,808,17
Rack 12,12/1/2021,13:32:38,2021-12,2021,22.7,26.4,7.8,807,17
Rack 12,12/1/2021,13:33:38,2021-12,2021,22.8,26.4,7.8,807,18
Rack 12,12/1/2021,13:34:38,2021-12,2021,22.9,26.4,7.8,807,17
Rack 12,12/1/2021,13:35:38,2021-12,2021,23,26.4,7.83,807,18
Rack 12,12/1/2021,13:36:39,2021-12,2021,23,26.4,7.83,807,17
Rack 12,12/1/2021,13:37:38,2021-12,2021,23,26.3,7.83,807,17
Rack 12,12/1/2021,13:38:38,2021-12,2021,23.1,26.1,7.83,805,18
Rack 12,12/1/2021,13:39:38,2021-12,2021,23.1,25.9,7.83,805,17
Rack 12,12/1/2021,13:40:38,2021-12,2021,23.1,25.9,7.86,803,17
Rack 12,12/1/2021,13:41:38,2021-12,2021,23.1,26,7.86,805,18
Rack 12,12/1/2021,13:42:38,2021-12,2021,23.1,26.1,7.86,807,18
Rack 12,12/1/2021,13:43:38,2021-12,2021,23.2,26.2,7.86,807,18
Rack 12,12/1/2021,13:44:38,2021-12,2021,23.2,26.2,7.86,807,17
Rack 12,12/1/2021,13:45:38,2021-12,2021,23.2,26.3,7.86,808,17
Rack 12,12/1/2021,13:46:38,2021-12,2021,23.2,26.3,7.86,807,17
Rack 12,12/1/2021,13:47:38,2021-12,2021,23.2,26.3,7.86,808,18
Rack 12,12/1/2021,13:48:38,2021-12,2021,23.2,26.3,7.86,808,17
Rack 12,12/1/2021,13:49:39,2021-12,2021,23.2,26.4,7.86,808,17
Rack 12,12/1/2021,13:50:39,2021-12,2021,23.2,26.4,7.83,808,18
Rack 12,12/1/2021,13:51:39,2021-12,2021,23.2,26.4,7.86,808,17
Rack 12,12/1/2021,13:52:39,2021-12,2021,23.2,26.4,7.86,807,18
Rack 12,12/1/2021,13:53:39,2021-12,2021,23.3,26.4,7.83,807,17
Rack 12,12/1/2021,13:54:39,2021-12,2021,23.2,26.4,7.86,807,17
Rack 12,12/1/2021,13:55:39,2021-12,2021,23.2,26.4,7.83,808,17
Rack 12,12/1/2021,13:56:38,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,13:57:38,2021-12,2021,23.3,26.4,7.83,807,18
Rack 12,12/1/2021,13:58:38,2021-12,2021,23.2,26.5,7.86,808,17
Rack 12,12/1/2021,13:59:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:00:39,2021-12,2021,23.3,26.1,7.86,805,17
Rack 12,12/1/2021,14:01:39,2021-12,2021,23.3,26,7.86,805,17
Rack 12,12/1/2021,14:02:39,2021-12,2021,23.3,25.9,7.86,803,18
Rack 12,12/1/2021,14:03:39,2021-12,2021,23.3,26,7.86,805,18
Rack 12,12/1/2021,14:04:39,2021-12,2021,23.3,26.1,7.86,807,17
Rack 12,12/1/2021,14:05:39,2021-12,2021,23.3,26.2,7.86,807,17
Rack 12,12/1/2021,14:06:39,2021-12,2021,23.3,26.2,7.86,807,17
Rack 12,12/1/2021,14:07:39,2021-12,2021,23.3,26.3,7.86,806,17
Rack 12,12/1/2021,14:08:39,2021-12,2021,23.3,26.3,7.86,808,18
Rack 12,12/1/2021,14:09:39,2021-12,2021,23.3,26.3,7.86,807,17
Rack 12,12/1/2021,14:10:39,2021-12,2021,23.3,26.3,7.86,808,17
Rack 12,12/1/2021,14:11:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:12:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:13:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:14:39,2021-12,2021,23.3,26.4,7.86,807,17
Rack 12,12/1/2021,14:15:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:16:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:17:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:18:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:19:39,2021-12,2021,23.3,26.4,7.86,808,17
Rack 12,12/1/2021,14:20:39,2021-12,2021,23.3,26.1,7.86,805,17
Rack 12,12/1/2021,14:21:39,2021-12,2021,23.3,26,7.86,805,17
Rack 12,12/1/2021,14:22:39,2021-12,2021,23.3,25.9,7.88,803,17
Rack 12,12/1/2021,14:23:39,2021-12,2021,23.3,26,7.88,805,17
Rack 12,12/1/2021,14:24:39,2021-12,2021,23.3,26.1,7.86,807,18
Rack 12,12/1/2021,14:25:39,2021-12,2021,23.3,26.2,7.86,807,17
Rack 12,12/1/2021,14:26:39,2021-12,2021,23.3,26.2,7.86,807,18
Rack 12,12/1/2021,14:27:39,2021-12,2021,23.3,26.3,7.86,808,17
Rack 12,12/1/2021,14:28:39,2021-12,2021,23.3,26.3,7.86,807,17
Rack 12,12/1/2021,14:29:39,2021-12,2021,23.3,26.3,7.86,807,17
Rack 12,12/1/2021,14:30:39,2021-12,2021,23.3,26.3,7.86,808,17
Rack 12,12/1/2021,14:31:39,2021-12,2021,23.3,26.3,7.86,808,17
Rack 12,12/1/2021,14:32:40,2021-12,2021,23.3,26.3,7.86,808,17
Rack 12,12/1/2021,14:33:39,2021-12,2021,23.3,26.4,7.86,807,17
Rack 12,12/1/2021,14:34:39,2021-12,2021,22.8,26.4,7.77,808,18
Rack 12,12/1/2021,14:35:39,2021-12,2021,22.6,26.3,7.78,807,17
Rack 12,12/1/2021,14:36:39,2021-12,2021,22.9,26.3,7.77,807,17
Rack 12,12/1/2021,14:37:39,2021-12,2021,22.9,26.3,7.77,808,18
Rack 12,12/1/2021,14:38:39,2021-12,2021,22.9,26.3,7.77,807,18
Rack 12,12/1/2021,14:39:39,2021-12,2021,23,26.3,7.77,807,17
Rack 12,12/1/2021,14:40:39,2021-12,2021,23.1,26.3,7.77,807,17
Rack 12,12/1/2021,14:41:40,2021-12,2021,23.1,26.3,7.78,807,17
Rack 12,12/1/2021,14:42:40,2021-12,2021,23.1,26.3,7.78,807,17
Rack 12,12/1/2021,14:43:40,2021-12,2021,23.1,26.4,7.77,807,17
Rack 12,12/1/2021,14:44:40,2021-12,2021,23.1,26.4,7.77,808,18
Rack 12,12/1/2021,14:45:40,2021-12,2021,23.1,26.3,7.77,808,17
Rack 12,12/1/2021,14:46:40,2021-12,2021,23.2,26.4,7.77,807,17
Rack 12,12/1/2021,14:47:40,2021-12,2021,23.1,26.4,7.78,807,17
Rack 12,12/1/2021,14:48:39,2021-12,2021,23.1,26.4,7.78,808,17
Rack 12,12/1/2021,14:49:39,2021-12,2021,23.2,26.4,7.77,808,17
Rack 12,12/1/2021,14:50:40,2021-12,2021,23.1,26.4,7.77,807,17
Rack 12,12/1/2021,14:51:40,2021-12,2021,23.3,26.4,7.77,808,17
Rack 12,12/1/2021,14:52:40,2021-12,2021,23.2,26.4,7.77,808,17
Rack 12,12/1/2021,14:53:40,2021-12,2021,23.2,26.4,7.77,807,18
Rack 12,12/1/2021,14:54:40,2021-12,2021,23.2,26.4,7.77,807,17
Rack 12,12/1/2021,14:55:40,2021-12,2021,23.2,26.4,7.78,808,18
Rack 12,12/1/2021,14:56:40,2021-12,2021,23.2,26.4,7.78,807,18
Rack 12,12/1/2021,14:57:40,2021-12,2021,23.2,26.4,7.77,808,17
Rack 12,12/1/2021,14:58:40,2021-12,2021,23.2,26.4,7.78,807,17
Rack 12,12/1/2021,14:59:40,2021-12,2021,23.2,26.3,7.77,808,17
Rack 12,12/1/2021,15:00:40,2021-12,2021,23.2,26.1,7.77,804,17
Rack 12,12/1/2021,15:01:40,2021-12,2021,23.4,25.9,7.8,804,17
Rack 12,12/1/2021,15:02:40,2021-12,2021,23.3,26,7.8,805,18
Rack 12,12/1/2021,15:03:40,2021-12,2021,22.9,26.1,7.8,807,17
Rack 12,12/1/2021,15:04:40,2021-12,2021,22.5,26.2,7.8,807,17
Rack 12,12/1/2021,15:05:40,2021-12,2021,22.3,26.2,7.8,807,17
Rack 12,12/1/2021,15:06:40,2021-12,2021,22.3,26.2,7.8,805,17
Rack 12,12/1/2021,15:07:40,2021-12,2021,22.3,26.2,7.8,805,17
Rack 12,12/1/2021,15:08:40,2021-12,2021,22.3,26.2,7.8,805,17
Rack 12,12/1/2021,15:09:40,2021-12,2021,22.2,26.2,7.78,805,17
Rack 12,12/1/2021,15:10:40,2021-12,2021,22.2,26.2,7.8,803,18
Rack 12,12/1/2021,15:11:40,2021-12,2021,22.4,26.2,7.78,804,17
Rack 12,12/1/2021,15:12:40,2021-12,2021,22.7,26.3,7.78,805,17
Rack 12,12/1/2021,15:13:40,2021-12,2021,22.8,26.3,7.77,804,17
Rack 12,12/1/2021,15:14:40,2021-12,2021,22.9,26.3,7.78,804,17
Rack 12,12/1/2021,15:15:40,2021-12,2021,23,26.3,7.78,803,17
Rack 12,12/1/2021,15:16:40,2021-12,2021,23,26.3,7.77,807,18
Rack 12,12/1/2021,15:17:40,2021-12,2021,23,26.3,7.78,805,17
Rack 12,12/1/2021,15:18:40,2021-12,2021,23.1,26.3,7.77,805,18
Rack 12,12/1/2021,15:19:40,2021-12,2021,23.1,26.3,7.78,807,17
Rack 12,12/1/2021,15:20:40,2021-12,2021,23.1,26.3,7.78,807,17
Rack 12,12/1/2021,15:21:40,2021-12,2021,23.2,26.3,7.78,805,17
Rack 12,12/1/2021,15:22:41,2021-12,2021,23.2,26.3,7.77,806,17
Rack 12,12/1/2021,15:23:40,2021-12,2021,23.1,26.3,7.78,805,18
Rack 12,12/1/2021,15:24:40,2021-12,2021,23,26.4,7.75,805,18
Rack 12,12/1/2021,15:25:40,2021-12,2021,23.1,26.4,7.78,805,17
Rack 12,12/1/2021,15:26:40,2021-12,2021,23.2,26.4,7.75,807,17
Rack 12,12/1/2021,15:27:40,2021-12,2021,23.2,26.4,7.75,805,18
Rack 12,12/1/2021,15:28:40,2021-12,2021,23.2,26.4,7.75,805,17
Rack 12,12/1/2021,15:29:40,2021-12,2021,23.3,26.4,7.75,805,17
Rack 12,12/1/2021,15:30:40,2021-12,2021,23.3,26.4,7.75,805,17
Rack 12,12/1/2021,15:31:41,2021-12,2021,23.3,26.4,7.75,805,18
Rack 12,12/1/2021,15:32:41,2021-12,2021,23.2,26.4,7.75,805,18
Rack 12,12/1/2021,15:33:41,2021-12,2021,23.2,26.4,7.75,804,17
Rack 12,12/1/2021,15:34:41,2021-12,2021,23.2,26.3,7.75,805,17
Rack 12,12/1/2021,15:35:41,2021-12,2021,23.2,26,7.75,802,17
Rack 12,12/1/2021,15:36:41,2021-12,2021,23.2,25.9,7.75,803,17
Rack 12,12/1/2021,15:37:41,2021-12,2021,23.2,26,7.75,802,17
Rack 12,12/1/2021,15:38:40,2021-12,2021,23.1,26.1,7.75,804,18
Rack 12,12/1/2021,15:39:40,2021-12,2021,23.2,26.2,7.75,805,17
Rack 12,12/1/2021,15:40:40,2021-12,2021,23.2,26.2,7.75,803,18
Rack 12,12/1/2021,15:41:40,2021-12,2021,23.2,26.3,7.75,804,17
Rack 12,12/1/2021,15:42:41,2021-12,2021,23.2,26.3,7.75,805,18
Rack 12,12/1/2021,15:43:41,2021-12,2021,23.2,26.3,7.75,806,17
Rack 12,12/1/2021,15:44:41,2021-12,2021,23.1,26.3,7.75,807,17
Rack 12,12/1/2021,15:45:41,2021-12,2021,23.2,26.3,7.72,805,18
Rack 12,12/1/2021,15:46:41,2021-12,2021,23.2,26.3,7.72,807,17
Rack 12,12/1/2021,15:47:41,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:48:41,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:49:41,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:50:41,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:51:41,2021-12,2021,23.3,26.4,7.72,807,18
Rack 12,12/1/2021,15:52:41,2021-12,2021,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,15:53:41,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:54:41,2021-12,2021,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,15:55:41,2021-12,2021,23.3,26.4,7.72,807,17
Rack 12,12/1/2021,15:56:41,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:57:41,2021-12,2021,23.1,26.4,7.72,805,18
Rack 12,12/1/2021,15:58:41,2021-12,2021,23.3,26.4,7.72,807,17
Rack 12,12/1/2021,15:59:41,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,16:00:41,2021-12,2021,23.2,26.2,7.72,803,17
Rack 12,12/1/2021,16:01:41,2021-12,2021,23.2,26,7.72,802,17
Rack 12,12/1/2021,16:02:41,2021-12,2021,23.3,25.9,7.75,803,17
Rack 12,12/1/2021,16:03:41,2021-12,2021,23.2,26,7.75,803,17
Rack 12,12/1/2021,16:04:41,2021-12,2021,23.3,26.1,7.75,804,17
Rack 12,12/1/2021,16:05:41,2021-12,2021,23.2,26.2,7.75,805,17
Rack 12,12/1/2021,16:06:41,2021-12,2021,23.3,26.2,7.75,805,17
Rack 12,12/1/2021,16:07:41,2021-12,2021,23.3,26.3,7.72,805,17
Rack 12,12/1/2021,16:08:41,2021-12,2021,23.2,26.3,7.72,805,17
Rack 12,12/1/2021,16:09:41,2021-12,2021,23.3,26.3,7.72,808,17
Rack 12,12/1/2021,16:10:41,2021-12,2021,23.3,26.3,7.72,807,17
Rack 12,12/1/2021,16:11:41,2021-12,2021,23.3,26.3,7.72,807,17
Rack 12,12/1/2021,16:12:42,2021-12,2021,23.2,26.3,7.72,805,17
Rack 12,12/1/2021,16:13:41,2021-12,2021,23.2,26.3,7.72,804,17
Rack 12,12/1/2021,16:14:41,2021-12,2021,23.3,26.3,7.72,805,17
Rack 12,12/1/2021,16:15:41,2021-12,2021,23.3,26.3,7.72,805,18
Rack 12,12/1/2021,16:16:41,2021-12,2021,23.3,26.4,7.72,807,17
Rack 12,12/1/2021,16:17:41,2021-12,2021,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:18:41,2021-12,2021,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:19:41,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,16:20:42,2021-12,2021,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:21:42,2021-12,2021,23.2,26.4,7.72,805,18
Rack 12,12/1/2021,16:22:42,2021-12,2021,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,16:23:42,2021-12,2021,23.4,26.4,7.72,805,17
Rack 12,12/1/2021,16:24:42,2021-12,2021,23.4,26.4,7.72,805,17
Rack 12,12/1/2021,16:25:42,2021-12,2021,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:26:42,2021-12,2021,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:27:42,2021-12,2021,23.3,26.2,7.72,804,17
Rack 12,12/1/2021,16:28:42,2021-12,2021,23.4,26,7.75,803,18
Rack 12,12/1/2021,16:29:42,2021-12,2021,23.3,25.9,7.75,803,17
Rack 12,12/1/2021,16:30:42,2021-12,2021,23.2,26.1,7.75,803,17
Rack 12,12/1/2021,16:31:42,2021-12,2021,23.3,26.1,7.75,805,17
Rack 12,12/1/2021,16:32:42,2021-12,2021,23.3,26.2,7.75,805,17
Rack 12,12/1/2021,16:33:42,2021-12,2021,23.3,26.2,7.75,805,17
Rack 12,12/1/2021,16:34:42,2021-12,2021,23.3,26.3,7.75,805,17
Rack 12,12/1/2021,16:35:42,2021-12,2021,23.2,26.3,7.75,807,18
Rack 12,12/1/2021,16:36:42,2021-12,2021,23.3,26.3,7.75,807,17
Rack 12,12/1/2021,16:37:42,2021-12,2021,23.3,26.3,7.75,805,17
Rack 12,12/1/2021,16:38:42,2021-12,2021,23.3,26.3,7.75,805,17
Rack 12,12/1/2021,16:39:42,2021-12,2021,23.2,26.3,7.75,807,17
Rack 12,12/1/2021,16:40:42,2021-12,2021,23.2,26.3,7.74,805,17
Rack 12,12/1/2021,16:41:42,2021-12,2021,23.3,26.3,7.75,805,17
Rack 12,12/1/2021,16:42:42,2021-12,2021,23.1,26.3,7.75,805,17
Rack 12,12/1/2021,16:43:42,2021-12,2021,22.7,26.3,7.75,807,17
Rack 12,12/1/2021,16:44:42,2021-12,2021,22.6,26.3,7.75,807,17
Rack 12,12/1/2021,16:45:42,2021-12,2021,22.4,26.3,7.75,805,17
Rack 12,12/1/2021,16:46:42,2021-12,2021,22.4,26.3,7.75,805,17
Rack 12,12/1/2021,16:47:42,2021-12,2021,22.3,26.3,7.75,803,18
Rack 12,12/1/2021,16:48:42,2021-12,2021,22.3,26.3,7.75,802,17
Rack 12,12/1/2021,16:49:42,2021-12,2021,22.3,26.3,7.75,803,17
Rack 12,12/1/2021,16:50:42,2021-12,2021,22.2,26.3,7.75,801,17
Rack 12,12/1/2021,16:51:42,2021-12,2021,22.5,26.3,7.75,801,18
Rack 12,12/1/2021,16:52:42,2021-12,2021,22.7,26.3,7.75,801,18
Rack 12,12/1/2021,16:53:42,2021-12,2021,22.8,26.3,7.75,801,17
Rack 12,12/1/2021,16:54:42,2021-12,2021,23,26.4,7.75,801,17
Rack 12,12/1/2021,16:55:42,2021-12,2021,23,26.4,7.75,803,17
Rack 12,12/1/2021,16:56:42,2021-12,2021,23,26.4,7.75,803,17
Rack 12,12/1/2021,16:57:42,2021-12,2021,23,26.4,7.75,802,17
Rack 12,12/1/2021,16:58:42,2021-12,2021,23.1,26.4,7.75,803,17
Rack 12,12/1/2021,16:59:42,2021-12,2021,23.1,26.4,7.75,802,17
Rack 12,12/1/2021,17:00:42,2021-12,2021,23,26.4,7.75,802,18
Rack 12,12/1/2021,17:01:42,2021-12,2021,23.1,26.4,7.75,803,17
Rack 12,12/1/2021,17:02:42,2021-12,2021,23.1,26.4,7.75,802,17
Rack 12,12/1/2021,17:03:43,2021-12,2021,23.1,26.4,7.75,802,18
Rack 12,12/1/2021,17:04:42,2021-12,2021,23.1,26.4,7.75,803,17
Rack 12,12/1/2021,17:05:42,2021-12,2021,23.2,26.4,7.75,801,17
Rack 12,12/1/2021,17:06:42,2021-12,2021,23.1,26.2,7.78,803,17
Rack 12,12/1/2021,17:07:42,2021-12,2021,23.2,26,7.77,800,18
Rack 12,12/1/2021,17:08:42,2021-12,2021,23.2,25.9,7.78,802,18
Rack 12,12/1/2021,17:09:43,2021-12,2021,23.1,26.1,7.78,802,18
Rack 12,12/1/2021,17:10:42,2021-12,2021,23.2,26.2,7.77,802,17
Rack 12,12/1/2021,17:11:43,2021-12,2021,23.2,26.2,7.78,803,18
Rack 12,12/1/2021,17:12:42,2021-12,2021,23.3,26.3,7.78,803,18
Rack 12,12/1/2021,17:13:43,2021-12,2021,23.2,26.3,7.77,804,17
Rack 12,12/1/2021,17:14:42,2021-12,2021,23.2,26.3,7.77,803,18
Rack 12,12/1/2021,17:15:43,2021-12,2021,23.2,26.3,7.78,803,17
Rack 12,12/1/2021,17:16:42,2021-12,2021,23.2,26.3,7.78,802,17
Rack 12,12/1/2021,17:17:43,2021-12,2021,23.2,26.3,7.78,803,17
Rack 12,12/1/2021,17:18:42,2021-12,2021,23.2,26.3,7.78,804,17
Rack 12,12/1/2021,17:19:43,2021-12,2021,23.2,26.3,7.78,802,18
Rack 12,12/1/2021,17:20:43,2021-12,2021,23.2,26.3,7.77,803,17
Rack 12,12/1/2021,17:21:43,2021-12,2021,23.3,26.4,7.77,803,17
Rack 12,12/1/2021,17:22:43,2021-12,2021,23.3,26.4,7.77,802,18
Rack 12,12/1/2021,17:23:43,2021-12,2021,23.3,26.4,7.78,803,17
Rack 12,12/1/2021,17:24:43,2021-12,2021,23.3,26.4,7.75,804,18
Rack 12,12/1/2021,17:25:43,2021-12,2021,23.3,26.4,7.78,802,17
Rack 12,12/1/2021,17:26:43,2021-12,2021,23.2,26.4,7.78,802,17
Rack 12,12/1/2021,17:27:43,2021-12,2021,23.2,26.4,7.78,803,17
Rack 12,12/1/2021,17:28:43,2021-12,2021,23.2,26.3,7.77,802,17
Rack 12,12/1/2021,17:29:43,2021-12,2021,23.2,26.1,7.78,801,17
Rack 12,12/1/2021,17:30:43,2021-12,2021,23.3,25.9,7.77,800,17
Rack 12,12/1/2021,17:31:43,2021-12,2021,23.3,26,7.78,801,17
Rack 12,12/1/2021,17:32:43,2021-12,2021,23.3,26.1,7.77,799,18
Rack 12,12/1/2021,17:33:43,2021-12,2021,23.3,26.2,7.77,802,17
Rack 12,12/1/2021,17:34:43,2021-12,2021,23.4,26.2,7.77,804,18
Rack 12,12/1/2021,17:35:43,2021-12,2021,23.3,26.3,7.77,804,17
Rack 12,12/1/2021,17:36:43,2021-12,2021,23.4,26.3,7.77,803,17
Rack 12,12/1/2021,17:37:43,2021-12,2021,23.4,26.3,7.78,803,17
Rack 12,12/1/2021,17:38:43,2021-12,2021,23.3,26.3,7.75,804,17
Rack 12,12/1/2021,17:39:43,2021-12,2021,23.4,26.3,7.75,802,17
Rack 12,12/1/2021,17:40:43,2021-12,2021,23.4,26.3,7.75,804,18
Rack 12,12/1/2021,17:41:43,2021-12,2021,23.4,26.3,7.77,803,17
Rack 12,12/1/2021,17:42:43,2021-12,2021,23.4,26.3,7.75,803,17
Rack 12,12/1/2021,17:43:43,2021-12,2021,23.4,26.3,7.75,802,17
Rack 12,12/1/2021,17:44:43,2021-12,2021,23.4,26.3,7.75,803,17
Rack 12,12/1/2021,17:45:43,2021-12,2021,23.3,26.3,7.75,805,18
Rack 12,12/1/2021,17:46:43,2021-12,2021,23.4,26.4,7.75,805,18
Rack 12,12/1/2021,17:47:43,2021-12,2021,23.4,26.4,7.75,803,17
Rack 12,12/1/2021,17:48:43,2021-12,2021,23.4,26.4,7.75,802,17
Rack 12,12/1/2021,17:49:43,2021-12,2021,23.4,26.4,7.75,803,17
Rack 12,12/1/2021,17:50:43,2021-12,2021,23.3,26.4,7.75,802,17
Rack 12,12/1/2021,17:51:43,2021-12,2021,23.4,26.4,7.75,804,17
Rack 12,12/1/2021,17:52:43,2021-12,2021,23.3,26.4,7.75,803,18
Rack 12,12/1/2021,17:53:43,2021-12,2021,23.4,26.4,7.75,803,18
Rack 12,12/1/2021,17:54:44,2021-12,2021,23.2,26.4,7.75,802,17
Rack 12,12/1/2021,17:55:44,2021-12,2021,23.3,26.4,7.75,802,17
Rack 12,12/1/2021,17:56:43,2021-12,2021,23.3,26.4,7.75,803,17
Rack 12,12/1/2021,17:57:43,2021-12,2021,23.3,26.4,7.75,803,17
Rack 12,12/1/2021,17:58:43,2021-12,2021,23.3,26.4,7.75,802,18
Rack 12,12/1/2021,17:59:43,2021-12,2021,23.3,26.2,7.75,802,17
Rack 12,12/1/2021,18:00:43,2021-12,2021,23.4,26,7.75,801,17
Rack 12,12/1/2021,18:01:43,2021-12,2021,23.4,25.9,7.78,801,17
Rack 12,12/1/2021,18:02:43,2021-12,2021,23.4,26.1,7.78,801,17
Rack 12,12/1/2021,18:03:43,2021-12,2021,23.4,26.1,7.78,801,17
Rack 12,12/1/2021,18:04:43,2021-12,2021,23.4,26.2,7.78,802,17
Rack 12,12/1/2021,18:05:43,2021-12,2021,23.4,26.2,7.78,803,17
Rack 12,12/1/2021,18:06:43,2021-12,2021,23.4,26.3,7.75,805,17
Rack 12,12/1/2021,18:07:44,2021-12,2021,23.4,26.3,7.75,805,17
Rack 12,12/1/2021,18:08:44,2021-12,2021,23.4,26.3,7.75,804,17
Rack 12,12/1/2021,18:09:44,2021-12,2021,23.4,26.3,7.75,804,17
Rack 12,12/1/2021,18:10:44,2021-12,2021,23.3,26.3,7.75,804,17
Rack 12,12/1/2021,18:11:44,2021-12,2021,23.4,26.3,7.75,805,17
Rack 12,12/1/2021,18:12:44,2021-12,2021,23.3,26.3,7.75,804,18
Rack 12,12/1/2021,18:13:44,2021-12,2021,23.4,26.3,7.75,803,17
Rack 12,12/1/2021,18:14:44,2021-12,2021,23.4,26.4,7.75,802,17
Rack 12,12/1/2021,18:15:44,2021-12,2021,23.4,26.4,7.75,803,17
Rack 12,12/1/2021,18:16:43,2021-12,2021,23.4,26.4,7.75,803,17
Rack 12,12/1/2021,18:17:43,2021-12,2021,23.4,26.4,7.75,802,17
Rack 12,12/1/2021,18:18:44,2021-12,2021,23.4,26.4,7.75,802,18
Rack 12,12/1/2021,18:19:44,2021-12,2021,23.3,26.4,7.75,803,18
Rack 12,12/1/2021,18:20:44,2021-12,2021,23.3,26.4,7.75,803,17
Rack 12,12/1/2021,18:21:44,2021-12,2021,23.3,26.4,7.75,803,18
Rack 12,12/1/2021,18:22:44,2021-12,2021,23,26.4,7.75,803,17
Rack 12,12/1/2021,18:23:44,2021-12,2021,22.7,26.4,7.75,803,17
Rack 12,12/1/2021,18:24:44,2021-12,2021,22.6,26.4,7.75,802,17
Rack 12,12/1/2021,18:25:44,2021-12,2021,22.5,26.4,7.75,802,17
Rack 12,12/1/2021,18:26:44,2021-12,2021,22.4,26.4,7.75,802,17
Rack 12,12/1/2021,18:27:44,2021-12,2021,22.3,26.4,7.75,801,17
Rack 12,12/1/2021,18:28:44,2021-12,2021,22.3,26.4,7.75,799,18
Rack 12,12/1/2021,18:29:44,2021-12,2021,22.2,26.4,7.75,800,17
